taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
2480800	Platalea alba Scopoli, 1786	2480800	Platalea alba Scopoli, 1786	210	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Threskiornithidae	5288	Platalea	2480798	Platalea alba	2480800	LC
2490590	Mirafra williamsi Macdonald, 1956	2490590	Mirafra williamsi Macdonald, 1956	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Alaudidae	7211	Mirafra	2490574	Mirafra williamsi	2490590	LC
5228644	Apus caffer (M.H.K.Lichtenstein, 1823)	5228644	Apus caffer (M.H.K.Lichtenstein, 1823)	137	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Apodidae	2993	Apus	2235048	Apus caffer	5228644	LC
2490956	Monticola saxatilis (Linnaeus, 1766)	2490956	Monticola saxatilis (Linnaeus, 1766)	79	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Monticola	8156917	Monticola saxatilis	2490956	LC
2492316	Platysteira concreta Hartlaub, 1855	2492316	Platysteira concreta Hartlaub, 1855	11	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Platysteiridae	9335	Platysteira	2492310	Platysteira concreta	2492316	NE
2493614	Lonchura nigriceps (Cassin, 1852)	2493614	Lonchura nigriceps (Cassin, 1852)	71	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Estrildidae	5709	Lonchura	2493593	Lonchura nigriceps	2493614	LC
2480840	Gorsachius leuconotus (Wagler, 1827)	2480840	Gorsachius leuconotus (Wagler, 1827)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Ardeidae	3685	Gorsachius	2480837	Gorsachius leuconotus	2480840	LC
2484611	Anomalospiza imberbis (Cabanis, 1868)	2484611	Anomalospiza imberbis (Cabanis, 1868)	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Viduidae	5295	Anomalospiza	2484610	Anomalospiza imberbis	2484611	LC
2484641	Anthreptes reichenowi Gunning, 1909	2484641	Anthreptes reichenowi Gunning, 1909	22	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Nectariniidae	5259	Anthreptes	2484629	Anthreptes reichenowi	2484641	NT
2486144	Pycnonotus goiavier (Scopoli, 1786)	2486144	Pycnonotus goiavier (Scopoli, 1786)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pycnonotidae	5277	Pycnonotus	2486114	Pycnonotus goiavier	2486144	LC
7340285	Ptyonoprogne fuligula (Lichtenstein, 1842)	7340285	Ptyonoprogne fuligula (Lichtenstein, 1842)	355	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Hirundinidae	5248	Ptyonoprogne	7340277	Ptyonoprogne fuligula	7340285	LC
2480610	Accipiter badius (Gmelin, 1788)	2480610	Accipiter badius (Gmelin, 1788)	22	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Accipiter	9405810	Accipiter badius	2480610	LC
2492844	Lanius mackinnoni Sharpe, 1891	2492844	Lanius mackinnoni Sharpe, 1891	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Laniidae	9315	Lanius	2483315	Lanius mackinnoni	2492844	LC
2494073	Bubalornis niger A.Smith, 1836	2494073	Bubalornis niger A.Smith, 1836	129	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Ploceidae	9336	Bubalornis	2494072	Bubalornis niger	2494073	LC
5231793	Turtur chalcospilos (Wagler, 1827)	5231793	Turtur chalcospilos (Wagler, 1827)	652	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Turtur	5231786	Turtur chalcospilos	5231793	LC
2493991	Dinemellia dinemelli (Rüppell, 1845)	2493991	Dinemellia dinemelli (Rüppell, 1845)	204	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Ploceidae	9336	Dinemellia	2493990	Dinemellia dinemelli	2493991	LC
2480369	Elanus axillaris (Latham, 1802)	2480369	Elanus axillaris (Latham, 1802)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Elanus	2480366	Elanus axillaris	2480369	LC
2480967	Sula dactylatra Lesson, 1831	2480967	Sula dactylatra Lesson, 1831	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Suliformes	7192775	Sulidae	9351	Sula	2480966	Sula dactylatra	2480967	LC
2494063	Ploceus nigerrimus Vieillot, 1819	2494063	Ploceus nigerrimus Vieillot, 1819	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Ploceidae	9336	Ploceus	2494008	Ploceus nigerrimus	2494063	LC
6100983	Crithagra donaldsoni (Sharpe, 1895)	6100983	Crithagra donaldsoni (Sharpe, 1895)	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Crithagra	4846581	Crithagra donaldsoni	6100983	LC
2491961	Aimophila ruficeps (Cassin, 1852)	2491961	Aimophila ruficeps (Cassin, 1852)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passerellidae	9410667	Aimophila	2491916	Aimophila ruficeps	2491961	LC
2481809	Gallinago nigripennis Bonaparte, 1839	2481809	Gallinago nigripennis Bonaparte, 1839	13	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Gallinago	2481808	Gallinago nigripennis	2481809	LC
2492801	Cisticola emini Reichenow, 1892	2492801	Cisticola emini Reichenow, 1892	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cisticolidae	9293	Cisticola	2492786	Cisticola emini	2492801	NE
2492807	Cisticola tinniens (Lichtenstein, 1842)	2492807	Cisticola tinniens (Lichtenstein, 1842)	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cisticolidae	9293	Cisticola	2492786	Cisticola tinniens	2492807	LC
2494024	Ploceus tricolor (Hartlaub, 1854)	2494024	Ploceus tricolor (Hartlaub, 1854)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Ploceidae	9336	Ploceus	2494008	Ploceus tricolor	2494024	LC
7340799	Tchagra senegalus (Linnaeus, 1766)	7340799	Tchagra senegalus (Linnaeus, 1766)	206	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Malaconotidae	5250	Tchagra	2484820	Tchagra senegalus	7340799	LC
2480377	Terathopius ecaudatus (Daudin, 1800)	2480377	Terathopius ecaudatus (Daudin, 1800)	141	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Terathopius	2480376	Terathopius ecaudatus	2480377	EN
2481685	Limosa limosa (Linnaeus, 1758)	2481685	Limosa limosa (Linnaeus, 1758)	13	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Limosa	2481679	Limosa limosa	2481685	NT
2492719	Apalis nigriceps (Shelley, 1873)	2492719	Apalis nigriceps (Shelley, 1873)	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cisticolidae	9293	Apalis	2492701	Apalis nigriceps	2492719	LC
2494054	Ploceus bojeri (Cabanis, 1869)	2494054	Ploceus bojeri (Cabanis, 1869)	90	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Ploceidae	9336	Ploceus	2494008	Ploceus bojeri	2494054	LC
5228977	Indicator variegatus R.Lesson, 1830	5228977	Indicator variegatus R.Lesson, 1830	28	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Indicatoridae	9699	Indicator	5429212	Indicator variegatus	5228977	LC
2475255	Tauraco schuettii (Cabanis, 1879)	2475255	Tauraco schuettii (Cabanis, 1879)	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Musophagiformes	1444	Musophagidae	5258	Tauraco	2475224	Tauraco schuettii	2475255	LC
2492793	Cisticola erythrops (Hartlaub, 1857)	2492793	Cisticola erythrops (Hartlaub, 1857)	84	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cisticolidae	9293	Cisticola	2492786	Cisticola erythrops	2492793	LC
6066519	Microcarbo africanus (Gmelin, 1789)	6066519	Microcarbo africanus (Gmelin, 1789)	219	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Suliformes	7192775	Phalacrocoracidae	5268	Microcarbo	8296977	Microcarbo africanus	6066519	LC
7342255	Cecropis semirufa (Sundevall, 1850)	7342255	Cecropis semirufa (Sundevall, 1850)	13	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Hirundinidae	5248	Cecropis	6085729	Cecropis semirufa	7342255	LC
9701857	Motacilla flava Linnaeus, 1758	9701857	Motacilla flava Linnaeus, 1758	163	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Motacillidae	5257	Motacilla	2490295	Motacilla flava	9701857	LC
2481170	Larus hemprichii Bruch, 1855	8303453	Ichthyaetus hemprichii (Bruch, 1855)	2	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Ichthyaetus	7237184	Ichthyaetus hemprichii	8303453	LC
2490310	Motacilla cinerea Tunstall, 1771	2490310	Motacilla cinerea Tunstall, 1771	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Motacillidae	5257	Motacilla	2490295	Motacilla cinerea	2490310	LC
6093597	Melaniparus fringillinus (G.A.Fischer & Reichenow, 1884)	2487945	Parus fringillinus Fischer & Reichenow, 1884	38	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Paridae	9327	Parus	2487923	Parus fringillinus	2487945	LC
2473325	Guttera pucherani (Hartlaub, 1861)	2473325	Guttera pucherani (Hartlaub, 1861)	27	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Numididae	5260	Guttera	2473324	Guttera pucherani	2473325	LC
2486105	Phyllastrephus cerviniventris Shelley, 1894	2486105	Phyllastrephus cerviniventris Shelley, 1894	14	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pycnonotidae	5277	Phyllastrephus	2486082	Phyllastrephus cerviniventris	2486105	LC
2492814	Cisticola lais (Hartlaub & Finsch, 1870)	2492814	Cisticola lais (Hartlaub & Finsch, 1870)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cisticolidae	9293	Cisticola	2492786	Cisticola lais	2492814	LC
2498402	Dendrocygna bicolor (Vieillot, 1816)	2498402	Dendrocygna bicolor (Vieillot, 1816)	17	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Dendrocygna	2498392	Dendrocygna bicolor	2498402	LC
5231903	Cuculus solitarius Stephens, 1815	5231903	Cuculus solitarius Stephens, 1815	247	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Cuculiformes	1492	Cuculidae	9309	Cuculus	2336662	Cuculus solitarius	5231903	LC
2481190	Larus cirrocephalus Vieillot, 1818	7192426	Chroicocephalus cirrocephalus cirrocephalus	25	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Chroicocephalus	4848452	Chroicocephalus cirrocephalus	6065820	LC
5788692	Apalis fuscigularis Moreau, 1938	5788692	Apalis fuscigularis Moreau, 1938	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cisticolidae	9293	Apalis	2492701	Apalis fuscigularis	5788692	CR
7340946	Calendulauda africanoides (A.Smith, 1836)	7340946	Calendulauda africanoides (A.Smith, 1836)	49	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Alaudidae	7211	Calendulauda	7340918	Calendulauda africanoides	7340946	LC
2481119	Chlidonias niger (Linnaeus, 1758)	2481119	Chlidonias niger (Linnaeus, 1758)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Chlidonias	2481118	Chlidonias niger	2481119	LC
2493665	Estrilda nonnula Hartlaub, 1883	2493665	Estrilda nonnula Hartlaub, 1883	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Estrildidae	5709	Estrilda	2493650	Estrilda nonnula	2493665	LC
2493669	Estrilda melpoda (Vieillot, 1817)	2493669	Estrilda melpoda (Vieillot, 1817)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Estrildidae	5709	Estrilda	2493650	Estrilda melpoda	2493669	LC
2496969	Caprimulgus fraenatus Salvadori, 1884	2496969	Caprimulgus fraenatus Salvadori, 1884	34	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Caprimulgiformes	8510645	Caprimulgidae	5225	Caprimulgus	2496826	Caprimulgus fraenatus	2496969	LC
5229467	Colius striatus J.F.Gmelin, 1789	5229467	Colius striatus J.F.Gmelin, 1789	1343	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Coliiformes	721	Coliidae	9305	Colius	5229462	Colius striatus	5229467	LC
5231246	Oenanthe lugens (Lichtenstein, 1823)	5231246	Oenanthe lugens (Lichtenstein, 1823)	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Oenanthe	2492483	Oenanthe lugens	5231246	LC
2481759	Calidris alpina (Linnaeus, 1758)	2481759	Calidris alpina (Linnaeus, 1758)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Calidris	2481739	Calidris alpina	2481759	LC
2482097	Burhinus capensis (M.H.K.Lichtenstein, 1823)	2482097	Burhinus capensis (M.H.K.Lichtenstein, 1823)	50	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Burhinidae	9697	Burhinus	2482094	Burhinus capensis	2482097	LC
2498148	Anas sparsa Eyton, 1838	2498148	Anas sparsa Eyton, 1838	48	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anas	2498056	Anas sparsa	2498148	LC
2473870	Scleroptila shelleyi (Ogilvie-Grant, 1890)	2473870	Scleroptila shelleyi (Ogilvie-Grant, 1890)	14	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Scleroptila	2473536	Scleroptila shelleyi	2473870	LC
2480903	Ardeola idae (Hartlaub, 1860)	2480903	Ardeola idae (Hartlaub, 1860)	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Ardeidae	3685	Ardeola	2480901	Ardeola idae	2480903	EN
2492357	Philetairus socius (Latham, 1790)	2492357	Philetairus socius (Latham, 1790)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passeridae	5264	Philetairus	2492356	Philetairus socius	2492357	LC
2492405	Cercomela scotocerca (Heuglin, 1869)	6100848	Oenanthe scotocerca (Heuglin, 1869)	2	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Oenanthe	2492483	Oenanthe scotocerca	6100848	LC
2493123	Acrocephalus griseldis (Hartlaub, 1891)	2493123	Acrocephalus griseldis (Hartlaub, 1891)	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Acrocephalidae	6101019	Acrocephalus	2493112	Acrocephalus griseldis	2493123	EN
2495149	Struthio molybdophanes Reichenow, 1883	2495149	Struthio molybdophanes Reichenow, 1883	29	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Struthioniformes	725	Struthionidae	9349	Struthio	2495148	Struthio molybdophanes	2495149	VU
5232470	Oxyura maccoa (Eyton, 1838)	5232470	Oxyura maccoa (Eyton, 1838)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Oxyura	2498299	Oxyura maccoa	5232470	EN
2498112	Anas acuta Linnaeus, 1758	2498112	Anas acuta Linnaeus, 1758	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anas	2498056	Anas acuta	2498112	LC
5229203	Bostrychia hagedash (Latham, 1790)	5229203	Bostrychia hagedash (Latham, 1790)	1452	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Threskiornithidae	5288	Bostrychia	7237181	Bostrychia hagedash	5229203	LC
6100988	Crithagra capistrata Finsch, 1870	6100988	Crithagra capistrata Finsch, 1870	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Crithagra	4846581	Crithagra capistrata	6100988	LC
11069763	Neophedina cincta (Boddaert, 1783)	5230747	Riparia cincta (Boddaert, 1783)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Hirundinidae	5248	Riparia	2489158	Riparia cincta	5230747	LC
2475396	Merops nubicus J.F.Gmelin, 1788	2475396	Merops nubicus J.F.Gmelin, 1788	69	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Coraciiformes	1447	Meropidae	9320	Merops	2475391	Merops nubicus	2475396	LC
2478195	Campethera nubica (Boddaert, 1783)	2478195	Campethera nubica (Boddaert, 1783)	225	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Campethera	2478168	Campethera nubica	2478195	LC
2486157	Andropadus gracilirostris Strickland, 1844	7340464	Stelgidillas gracilirostris (Strickland, 1844)	23	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pycnonotidae	5277	Stelgidillas	7340463	Stelgidillas gracilirostris	7340464	LC
2490296	Motacilla capensis Linnaeus, 1766	2490296	Motacilla capensis Linnaeus, 1766	61	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Motacillidae	5257	Motacilla	2490295	Motacilla capensis	2490296	LC
5789212	Macronyx sharpei Jackson, 1904	5789212	Macronyx sharpei Jackson, 1904	17	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Motacillidae	5257	Macronyx	2490318	Macronyx sharpei	5789212	EN
2474874	Neotis denhami (Children & Vigors, 1826)	2474874	Neotis denhami (Children & Vigors, 1826)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Otidiformes	8708973	Otididae	9610	Neotis	2474871	Neotis denhami	2474874	NT
2482054	Podiceps cristatus (Linnaeus, 1758)	2482054	Podiceps cristatus (Linnaeus, 1758)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Podicipediformes	7191588	Podicipedidae	9338	Podiceps	2482049	Podiceps cristatus	2482054	LC
2492820	Cisticola robustus (Rüppell, 1845)	2492820	Cisticola robustus (Rüppell, 1845)	60	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cisticolidae	9293	Cisticola	2492786	Cisticola robustus	2492820	LC
5231552	Serinus sulphuratus (Linnaeus, 1766)	6100973	Crithagra sulphurata (Linnaeus, 1766)	46	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Crithagra	4846581	Crithagra sulphurata	6100973	LC
5788730	Nectarinia chalcomelas (Reichenow, 1905)	6087848	Cinnyris chalcomelas Reichenow, 1905	6	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Nectariniidae	5259	Cinnyris	6087249	Cinnyris chalcomelas	6087848	LC
7879257	Anser domesticus (Linnaeus, 1758)	9384117	Anser anser f. domesticus	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anser	2498016	Anser anser	2498036	NE
8000602	Mareca penelope (Linnaeus, 1758)	8000602	Mareca penelope (Linnaeus, 1758)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Mareca	2498314	Mareca penelope	8000602	LC
8128385	Phylloscopus sibillatrix (Bechstein, 1792)	8128385	Phylloscopus sibillatrix (Bechstein, 1792)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Phylloscopidae	6100963	Phylloscopus	2493047	Phylloscopus sibillatrix	8128385	LC
9616058	Falco tinnunculus Linnaeus, 1758	9616058	Falco tinnunculus Linnaeus, 1758	78	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Falconiformes	7191407	Falconidae	5240	Falco	2480996	Falco tinnunculus	9616058	LC
2486147	Pycnonotus barbatus (Desfontaines, 1789)	2486147	Pycnonotus barbatus (Desfontaines, 1789)	1601	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pycnonotidae	5277	Pycnonotus	2486114	Pycnonotus barbatus	2486147	LC
2492645	Cichladusa arquata W.Peters, 1863	2492645	Cichladusa arquata W.Peters, 1863	19	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Cichladusa	2492644	Cichladusa arquata	2492645	LC
5231601	Serinus donaldsoni Sharpe, 1895	6100983	Crithagra donaldsoni (Sharpe, 1895)	4	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Crithagra	4846581	Crithagra donaldsoni	6100983	LC
2480514	Aquila rapax (Temminck, 1828)	2480514	Aquila rapax (Temminck, 1828)	209	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Aquila	2480498	Aquila rapax	2480514	VU
2480801	Platalea leucorodia Linnaeus, 1758	2480801	Platalea leucorodia Linnaeus, 1758	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Threskiornithidae	5288	Platalea	2480798	Platalea leucorodia	2480801	LC
2482095	Burhinus vermiculatus (Cabanis, 1868)	2482095	Burhinus vermiculatus (Cabanis, 1868)	67	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Burhinidae	9697	Burhinus	2482094	Burhinus vermiculatus	2482095	LC
2493714	Pytilia phoenicoptera Swainson, 1837	2493714	Pytilia phoenicoptera Swainson, 1837	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Estrildidae	5709	Pytilia	2493713	Pytilia phoenicoptera	2493714	LC
5230024	Nectarinia bifasciata (Shaw, 1812)	6087859	Cinnyris bifasciatus (Shaw, 1812)	9	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Nectariniidae	5259	Cinnyris	6087249	Cinnyris bifasciatus	6087859	LC
7341388	Pseudalethe poliocephala (Bonaparte, 1850)	7341388	Pseudalethe poliocephala (Bonaparte, 1850)	12	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Turdidae	5290	Pseudalethe	7341370	Pseudalethe poliocephala	7341388	NE
2478896	Trachyphonus usambiro Neumann, 1908	6177017	Trachyphonus darnaudii usambiro Neumann, 1908	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Lybiidae	4849497	Trachyphonus	2478889	Trachyphonus darnaudii	2478893	LC
2481776	Arenaria interpres (Linnaeus, 1758)	2481776	Arenaria interpres (Linnaeus, 1758)	13	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Arenaria	2481774	Arenaria interpres	2481776	LC
6065652	Falco rupicolus Daudin, 1800	6065652	Falco rupicolus Daudin, 1800	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Falconiformes	7191407	Falconidae	5240	Falco	2480996	Falco rupicolus	6065652	NE
2480998	Falco amurensis Radde, 1863	2480998	Falco amurensis Radde, 1863	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Falconiformes	7191407	Falconidae	5240	Falco	2480996	Falco amurensis	2480998	LC
2492569	Muscicapa adusta (F.Boie, 1828)	2492569	Muscicapa adusta (F.Boie, 1828)	168	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Muscicapa	2483240	Muscicapa adusta	2492569	LC
6088979	Cyanomitra olivacea (A.Smith, 1840)	6088979	Cyanomitra olivacea (A.Smith, 1840)	114	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Nectariniidae	5259	Cyanomitra	6088909	Cyanomitra olivacea	6088979	LC
2482461	Ptilostomus afer (Linnaeus, 1766)	2482461	Ptilostomus afer (Linnaeus, 1766)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Ptilostomus	2482460	Ptilostomus afer	2482461	LC
6086478	Cisticola nana Fischer & Reichenow, 1884	6086478	Cisticola nana Fischer & Reichenow, 1884	38	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cisticolidae	9293	Cisticola	2492786	Cisticola nana	6086478	LC
